latitude,longitude,brightness,frp,type
62.1149,-162.9048,332.7,34.7,0
62.7563,-156.5969,303.4,10.5,0
62.702,-156.6078,310,14,0
62.7043,-156.5867,306.6,11.8,0
62.6757,-156.7535,308.1,12.1,0
62.6593,-156.8125,323.3,26.7,0
62.6504,-156.7169,311.6,13.2,0
62.6387,-156.7334,341.2,53.6,0
62.6411,-156.712,370.1,137,0
62.627,-156.7501,348.5,72.5,0
62.6294,-156.7286,373.6,152.6,0
62.6318,-156.7072,326.1,29.3,0
62.6202,-156.7234,375.4,162,0
62.6226,-156.7021,399.2,295,0
62.3454,-155.5398,318.7,25.4,0
62.3478,-155.5174,321.3,29,0
62.3502,-155.4949,318.5,25.7,0
62.3526,-155.4721,314.8,21,0
62.355,-155.4492,315.8,22.8,0
62.3574,-155.4262,308.3,15.2,0
62.3597,-155.4039,310.4,17.6,0
62.3311,-155.5804,306.6,13.2,0
62.3335,-155.5579,315.7,21.9,0
62.3192,-155.5985,311.6,16.3,0
62.2273,-155.5002,302.6,9.5,0
62.2293,-155.288,309.5,16,0
62.2078,-155.3013,314.1,19.5,0
62.2045,-155.3165,303.8,10.4,0
62.2068,-155.2941,303.4,10.5,0
62.1855,-155.4012,309.2,14.9,0
62.145,-155.4053,345.1,66.2,0
62.1473,-155.3833,322.2,23.6,0
62.1308,-155.4451,377.9,182.7,0
62.1331,-155.4231,351,79.9,0
62.1354,-155.4009,334.8,42.4,0
62.1377,-155.3791,324.2,26.6,0
62.1213,-155.4406,346.9,71,0
62.1236,-155.4185,420.6,506.6,0
62.1259,-155.3965,346.5,70.4,0
62.098,-155.5677,305.7,11.8,0
62.1003,-155.5458,308.8,13.9,0
62.1094,-155.4584,310.2,14.8,0
62.1117,-155.4361,351.4,84.6,0
62.114,-155.4141,357.7,104.6,0
62.0885,-155.5631,328.1,35.4,0
62.0976,-155.476,346.8,73,0
62.0999,-155.4537,392.8,271.5,0
62.1022,-155.4318,394.2,280.7,0
62.1045,-155.4098,360.8,113.8,0
62.0867,-155.557,324.2,29.6,0
62.096,-155.4698,402.2,335.2,0
62.0984,-155.4477,404.3,351.9,0
62.1007,-155.4258,388.2,242.1,0
62.103,-155.4039,306.5,11.8,0
62.0865,-155.4655,433.1,650.8,0
62.0888,-155.4436,392.5,266.6,0
62.0746,-155.4832,309.7,13.8,0
62.077,-155.4608,369.9,148.5,0
61.5829,-158.1001,310.5,14,0
61.5853,-158.0811,325.4,28.4,0
61.5974,-157.9859,302.4,8.5,0
61.5998,-157.9668,311.6,14.6,0
61.6023,-157.9476,313.5,16,0
61.5958,-157.9234,333.3,38.3,0
61.5601,-158.1288,312.2,14,0
61.5869,-157.9186,335.3,40.9,0
61.5424,-158.1185,315.9,16.4,0
61.5553,-157.9421,312.7,14.3,0
61.5271,-158.0896,339.4,46.1,0
61.5439,-157.9565,306.4,10.2,0
61.5463,-157.9373,326.5,28.9,0
61.523,-158.0466,321,22.2,0
61.5254,-158.0275,324,25.9,0
61.5326,-157.9704,311.2,14.3,0
61.535,-157.9513,321.1,22.5,0
61.5264,-157.9598,323,24,0
61.5061,-157.9687,309.5,12.3,0
62.5874,-163.4729,320.3,21,0
62.5905,-163.4539,309.5,11.8,0
62.5756,-163.4851,327.6,27.5,0
62.5787,-163.4661,326.2,27.5,0
62.5819,-163.4471,305.2,8.9,0
62.5701,-163.4594,310.7,12.2,0
62.2817,-164.4196,303.8,9.4,0
62.273,-164.4125,313.3,16,0
62.3582,-162.7012,317.8,17.9,0
62.3495,-162.6949,305.1,8.7,0
62.3525,-162.6761,303.7,7.8,0
62.2871,-162.9632,328,30.3,0
62.2902,-162.9443,328.6,30.3,0
36.4515,-106.2179,302,11.2,0
35.8515,-105.5855,317.6,26.5,0
62.1161,-162.9798,309.2,105.1,0
62.6323,-156.7195,313.1,78.3,0
62.6309,-156.7228,312.3,76.3,0
60.7632,-157.3069,322.6,107.6,0
60.762,-157.252,357.2,395.4,0
60.7483,-157.3087,325.8,131.3,0
62.1364,-155.4129,302.1,35,0
62.1048,-155.4248,313.6,59.9,0
62.0785,-155.4774,302.1,34,0
61.5594,-157.9477,305,54.2,0
61.5586,-157.89,300.8,42.9,0
60.7471,-157.2536,325.1,125.9,0
61.5453,-157.8938,311.1,74.2,0
61.531,-157.9531,305.1,54.3,0
60.8053,-157.1946,326.2,124.5,0
60.7768,-157.2512,335.2,187,0
60.7503,-157.318,324.4,129.3,0
60.7624,-157.2063,328.3,141.4,0
60.7638,-157.2606,353.8,360.8,0
61.5463,-157.9506,313.5,81.7,0
59.1244,-158.0718,325.5,140.6,0
59.1257,-158.1271,325.2,140.6,0
59.123,-158.0676,331.7,175.9,0
59.1242,-158.123,333.5,191.4,0
59.1686,-158.0637,316.6,88.5,0
59.1647,-158.0553,324.1,126.3,0
59.865,-156.0937,303.1,35.9,0
59.868,-156.0845,311.9,60,0
59.8837,-156.1309,315.7,71.4,0
59.8928,-155.9883,313.2,60.4,0
59.9226,-156.0322,304.3,41,0
59.9243,-156.0787,301.6,34.5,0
60.6668,-157.0026,336.9,198.5,0
60.6815,-157.0018,312.5,68.7,0
60.683,-157.0545,307.1,51.1,0
60.6684,-156.9987,338,203.6,0
60.6831,-156.9977,308.5,55.7,0
60.6844,-157.0504,308.2,55.3,0
60.749,-157.2625,339.3,225.9,0
19.4027,-155.2809,311.8,12.3,1
19.4041,-155.2903,309.4,10.5,1
19.4116,-155.2794,354.2,73.3,1
19.413,-155.2888,331.5,31.9,1
62.2954,-162.9549,312,14.9,0
61.4801,-158.0131,331.4,50.3,0
62.3545,-162.6743,305.1,10.6,0
62.3576,-162.693,301.5,8.3,0
61.5301,-157.9359,328.1,44.2,0
61.535,-157.9589,310.1,19.4,0
61.5395,-157.9276,315,25.6,0
61.5488,-157.9193,315.5,25,0
61.1525,-156.0474,310.7,26,0
61.5904,-157.9063,316.5,24.8,0
61.6043,-157.92,307.9,16.8,0
61.6018,-157.9145,312,20.7,0
61.3983,-154.9419,308.6,26.6,0
61.4319,-154.8718,315.6,36.7,0
61.4321,-154.8669,314.9,36.5,0
62.6263,-156.7004,301.7,11.6,0
62.6312,-156.7234,319.1,30.1,0
62.7033,-156.5905,312.5,23.9,0
62.7565,-156.5859,300.2,12.1,0
62.1551,-163.0919,309.1,12.6,0
59.875,-156.1465,308.5,24.5,0
59.8813,-156.1737,301.8,16.6,0
59.8666,-156.0574,309.9,26.7,0
59.8727,-156.0836,321.8,45.2,0
59.891,-156.0005,316.9,39.7,0
59.8898,-155.9971,319.6,44.5,0
59.9128,-156.0406,344.8,114.5,0
59.9192,-156.0676,334.3,78.6,0
59.9231,-156.0308,307.3,25.1,0
59.9294,-156.0575,320.9,47.6,0
60.6678,-156.9986,319.9,34.4,0
60.6874,-156.9807,319.8,34.6,0
60.7694,-157.2175,309.1,12.1,0
60.7746,-157.241,317.1,21.9,0
60.8036,-157.2142,330.4,49.2,0
62.1078,-162.9199,323,24.2,0
62.1109,-162.9383,335.2,39.3,0
62.1169,-162.9751,305,9.9,0
62.122,-162.8886,312.6,14.9,0
62.1251,-162.9071,304.8,9.6,0
62.1337,-162.9007,315.7,17.6,0
62.1607,-163.0671,321.9,21.6,0
62.1637,-163.0855,314.8,15.7,0
62.137,-162.8701,332.4,35.5,0
62.14,-162.8886,313.5,15.3,0
62.1702,-163.0735,308.8,12,0
62.1486,-162.8822,301.1,7.9,0
62.1698,-163.0117,312.7,15.6,0
62.1628,-162.8509,327.6,30,0
62.1709,-162.7824,313.8,15.6,0
62.1739,-162.8011,325.6,26.7,0
62.2162,-163.0605,306.5,11.2,0
62.1795,-162.7759,306.9,10.5,0
62.1826,-162.7947,320.7,21.8,0
62.1912,-162.7882,306.4,9.9,0
62.1967,-162.7632,349.1,64.3,0
62.1998,-162.7818,314,15.4,0
62.2053,-162.7568,323.3,24.4,0
62.2476,-163.0164,301.9,8.6,0
62.213,-162.7458,305.1,9.5,0
62.2554,-163.0052,305.4,10.9,0
62.2216,-162.7394,304.2,9.1,0
62.2894,-162.9178,302.4,8.7,0
62.2924,-162.9363,318.7,20.8,0
59.1187,-158.1006,346.5,102.7,0
59.2273,-158.0897,306.2,20,0
59.1714,-158.0515,321.1,40.7,0
59.1615,-158.06,354.3,133.6,0
59.1561,-158.036,316.2,31.3,0
59.1686,-158.0588,333.1,64.3,0
59.1633,-158.0347,326.1,49.2,0
59.1745,-158.1389,315,27.2,0
59.1587,-158.0673,328.4,52.5,0
59.1533,-158.0432,309.1,22.1,0
59.1645,-158.1472,353.1,126,0
59.1592,-158.1233,358.3,147.7,0
59.1487,-158.0756,329.8,53,0
59.1387,-158.0839,320.1,32.6,0
59.134,-158.1162,318.4,31.9,0
59.1287,-158.0922,360,157.7,0
59.1233,-158.0683,304.5,17,0
59.124,-158.1245,332.6,61.8,0
41.7119,-85.8238,313.8,6.7,0
41.6468,-85.7042,308.8,4.4,0
41.0667,-83.6047,308.3,4.8,2
35.9374,-77.6656,339.8,219.1,0
35.8435,-81.1057,311.2,20.6,0
35.848,-81.1278,308.4,15.8,0
35.8446,-81.0986,306.2,10.7,0
35.8494,-81.1207,313.6,26.5,0
35.9417,-77.6696,338.3,202,0
35.946,-77.701,316.8,53.1,0
38.7548,-92.3877,308.5,8.9,0
32.0911,-81.5086,336.9,114.7,0
31.4089,-84.0445,318.9,19.9,0
31.4055,-84.0272,321.9,27.5,0
31.0482,-84.8458,353.8,121.9,0
32.0773,-81.492,327.3,68,0
32.0824,-81.5165,358.2,267,0
32.0954,-81.5126,316.2,30,0
32.0781,-81.5124,372.8,427,0
31.2467,-82.8252,321.7,31.8,0
31.2448,-82.8313,320.6,29.2,0
32.2472,-84.4721,327.3,33.4,0
32.0642,-81.4958,326.2,62,0
32.0694,-81.5203,350.3,199.1,0
30.2399,-100.8135,321.4,49.8,0
30.8598,-86.2096,310.9,7.3,0
26.4422,-81.6384,310.1,24.1,0
28.6867,-96.0876,326.3,29.4,0
34.4802,-79.1419,321.4,20.7,0
42.6874,-111.5864,327.5,13.7,2
34.359,-79.5927,316,17.3,0
34.3607,-79.5987,320.3,22.6,0
34.4774,-79.157,314.9,11.2,0
34.2981,-81.6842,313,15.9,0
35.8461,-81.1291,304.5,9,0
39.7548,-121.9294,323.8,44,0
35.8499,-81.1105,305.2,9.4,0
35.8492,-81.123,309.3,15,0
37.656,-78.5655,327.6,28.3,0
35.8075,-76.2158,323,13.8,0
38.38,-77.6888,306.7,5.5,0
36.728,-79.8793,306.2,5.7,0
35.8478,-105.5926,330.7,73.4,0
40.0621,-76.7644,317.7,7.1,0
41.9565,-78.6517,308.1,6.7,0
36.4534,-106.2291,347.3,119.9,0
35.848,-105.5864,335,93,0
36.5594,-118.7533,343.5,79.4,0
31.7416,-101.8019,335,159.2,0
31.7429,-101.8089,330.5,104.5,0
33.0388,-107.7724,367.4,219.8,0
33.0201,-107.7402,332.6,41.9,0
33.0087,-107.7438,337.3,62.4,0
33.0323,-107.7812,342.9,84.2,0
33.0138,-107.7487,348.7,114.1,0
33.0014,-107.8711,342,71.6,0
32.9861,-107.8552,345.9,96.2,0
32.9827,-107.838,336.9,62,0
28.6796,-96.0986,369.2,107.6,0
28.6782,-96.1092,339.6,30,0
28.681,-96.0879,336.8,27.8,0
28.6704,-96.097,340,32.3,0
27.4157,-97.6415,336.8,19.2,0
32.1915,-97.8064,341.5,24.9,0
32.193,-97.7959,332.7,11,0
31.3416,-101.8042,346.5,37.6,0
31.3438,-101.7913,337,14.2,0
31.734,-101.8087,335.9,12.3,0
31.7352,-101.7893,336.2,12.8,0
63.276,-154.8562,344.9,53.6,0
63.2693,-154.8831,318.6,15.6,0
63.2668,-154.8614,323.2,19.4,0
63.2601,-154.8882,337.9,41.6,0
63.2575,-154.8665,342.5,49.4,0
67.0284,-158.2982,300.5,8.1,0
63.2081,-154.7789,328.2,26.6,0
63.229,-154.7896,357.9,84.6,0
63.6989,-153.5819,318.6,15.1,0
63.6771,-153.4835,356.5,78.2,0
63.6746,-153.4626,322.3,16.4,0
63.6694,-153.4726,344.4,51.8,0
63.672,-153.4935,320.6,14.8,0
63.2929,-154.7932,330.6,27,0
63.2887,-154.8418,333.2,32.6,0
63.2819,-154.8688,348.4,61.4,0
63.2794,-154.847,338.3,38.7,0
63.2785,-154.8779,329,26.5,0
59.864,-156.2618,361.8,93.3,0
59.8617,-156.3231,349.5,62.5,0
59.8571,-156.285,334.6,29,0
59.8548,-156.266,352.7,67.9,0
59.8525,-156.327,337.9,41.3,0
59.8502,-156.308,347.4,59.2,0
59.848,-156.2892,354.1,74.9,0
59.841,-156.3121,342.4,50.5,0
59.7447,-158.3069,312.9,13.5,0
61.5383,-157.963,326,20.8,0
61.5544,-158.1253,329.2,29.5,0
61.5413,-157.8911,328.3,29,0
61.5436,-157.9135,403.8,369.4,0
61.5458,-157.9359,343.5,55.1,0
61.5512,-157.887,327.6,28.2,0
61.5534,-157.9096,362.6,120.2,0
61.5557,-157.9323,321.9,16.4,0
61.561,-157.8829,316.5,14.4,0
61.5633,-157.9055,358.6,104.9,0
61.5655,-157.928,327.6,23.7,0
61.5731,-157.9012,340.8,51.9,0
61.5754,-157.9239,349.6,73.3,0
61.572,-157.895,327,26.6,0
61.5742,-157.9176,366.8,136,0
61.5841,-157.914,344.6,63.6,0
61.5963,-157.9335,332.1,35.8,0
61.5986,-157.9565,341.8,56.7,0
61.6009,-157.9795,319.6,17.2,0
61.6061,-157.9288,344.7,65,0
61.4607,-155.8965,315.6,10,0
61.486,-155.8622,326.6,20.9,0
62.1067,-162.9265,349.2,140.7,0
62.1089,-162.9632,327.3,51.6,0
61.4953,-155.8575,319.3,12.8,0
61.3943,-154.9368,332.6,31.2,0
61.4113,-155.0739,358.8,88.7,0
61.4137,-155.0936,309,7.2,0
62.1284,-162.8853,331.6,64.8,0
61.4009,-154.9124,321.2,16,0
61.4034,-154.9321,339.7,42.4,0
62.1404,-162.8827,319.9,31.7,0
62.1514,-163.0603,346.2,124.4,0
62.1536,-163.0974,352.2,160.3,0
61.4319,-155.0845,327.6,25,0
61.4343,-155.1041,310.1,7.7,0
61.5469,-156.0493,314.6,12.2,0
62.1591,-162.9877,314.7,21.2,0
62.1612,-163.0221,333.6,75.4,0
62.1634,-163.0579,319,32.5,0
62.1657,-163.0948,311.1,18.2,0
61.5274,-155.7981,324,18,0
62.1599,-162.8062,340.2,86.8,0
62.1535,-163.0167,335.9,82.2,0
62.1555,-163.0519,339,92.3,0
62.1576,-163.089,346.4,128.2,0
61.4311,-154.8698,344.4,51.5,0
62.1655,-163.0139,328.7,59.2,0
61.4377,-154.8456,309,6.5,0
61.4401,-154.8651,354.6,75.7,0
61.4713,-155.1197,344.5,52.1,0
61.4737,-155.1393,344,51.7,0
61.5426,-155.7191,333.5,31,0
62.1649,-162.7977,352.1,140,0
61.4828,-155.1346,324.8,22.2,0
61.5518,-155.7144,322.9,16.4,0
61.5634,-155.73,341.6,43.5,0
61.5824,-155.8937,317.3,12.6,0
61.5848,-155.9143,312.6,8.9,0
62.2058,-163.0765,315.2,25.6,0
62.2766,-164.3802,314.5,32.4,0
62.2786,-164.421,319.5,45.3,0
61.4769,-154.9289,413.1,366.7,0
62.1984,-162.7527,336.7,72.5,0
61.4859,-154.9241,332.6,31.1,0
61.4883,-154.9437,322.6,18.1,0
61.5937,-155.8229,320,15.1,0
62.2059,-162.6801,314.2,23.5,0
62.2376,-162.9946,314,20.9,0
62.2398,-163.0308,352.4,159.5,0
62.2496,-162.9921,325.9,49.6,0
62.2519,-163.0281,332.1,69.7,0
62.244,-163.0241,356,177.6,0
62.254,-162.9854,318.8,31.7,0
62.2561,-163.0213,322.4,41.5,0
62.2565,-162.6238,314,22.1,0
62.2684,-162.6205,327.5,53.2,0
62.2705,-162.655,314.1,20.3,0
62.2857,-162.9032,319.3,33,0
62.2878,-162.939,333.2,73.5,0
62.29,-162.9756,325.6,49.7,0
62.3297,-162.6369,317.7,27.6,0
62.349,-162.66,318.1,31.9,0
62.548,-163.4621,323.2,52.2,0
62.5603,-163.4591,350.2,159.2,0
62.5502,-163.4536,309.2,20.2,0
62.5625,-163.4505,352.2,172.5,0
62.5748,-163.4476,326,54.7,0
62.5769,-163.4858,330.6,73.2,0
62.071,-155.4751,330.8,31.4,0
62.0733,-155.4955,336.3,40.6,0
62.0807,-155.5588,327,27.5,0
62.0831,-155.5798,313,11.2,0
62.0778,-155.4495,337.7,40.3,0
62.0899,-155.5541,325.6,25.1,0
62.087,-155.4445,337.7,37.4,0
62.0991,-155.5493,319.3,17.7,0
62.0938,-155.419,343.1,48.6,0
62.103,-155.4144,340.7,42.6,0
62.119,-155.3839,357.1,82.3,0
62.1356,-155.4419,333.5,32.5,0
62.1391,-155.3457,350.1,65.6,0
62.1415,-155.3664,356.4,79.8,0
62.1488,-155.4292,340.4,44.8,0
62.1576,-155.3364,344.5,52,0
62.1648,-155.3988,328.8,23.4,0
62.1673,-155.4196,368.1,119.7,0
62.1668,-155.3316,347.2,58.5,0
62.1741,-155.394,324.2,18.9,0
62.1765,-155.4148,390.5,226.7,0
62.176,-155.3268,326.6,21.7,0
62.1828,-155.3014,325,20.8,0
62.1852,-155.3221,339.3,41.6,0
62.192,-155.2965,329.1,26.4,0
62.1944,-155.3173,326.5,21.3,0
62.2012,-155.2917,334.9,34.6,0
62.2036,-155.3125,326.1,20,0
62.2327,-155.2681,311.1,7.4,0
62.2491,-155.3254,311.6,5.9,0
62.2798,-155.5063,319.5,15.3,0
62.2699,-155.3364,326.8,21,0
62.3036,-155.6279,319.2,16.4,0
62.267,-155.2277,334.9,34.9,0
62.2767,-155.3107,324,18.5,0
62.2792,-155.3315,317.5,11.1,0
62.2762,-155.2227,319.5,14,0
62.2853,-155.2178,369.9,127.7,0
62.3267,-155.5721,317.1,12.2,0
62.3291,-155.5933,317.3,13.1,0
62.3011,-155.2253,323.8,16,0
62.3464,-155.5338,326.1,21.2,0
62.3195,-155.2156,329.7,26.2,0
62.3461,-155.4455,323.1,14.8,0
62.3508,-155.487,395.4,257.5,0
62.3532,-155.5079,393.8,247.4,0
62.3554,-155.4408,358.8,87.8,0
62.3597,-155.3938,332.3,28.5,0
62.5888,-156.7278,390.4,255,0
62.5912,-156.7502,402.4,344.6,0
62.5984,-156.7228,420.9,515.8,0
62.6008,-156.7457,449.9,918.6,0
62.6081,-156.7185,360.9,106.4,0
62.6104,-156.7411,385.9,225.3,0
62.6153,-156.691,396.9,297.1,0
62.6177,-156.7138,424.5,552.4,0
62.6201,-156.7366,359.2,102.2,0
62.6224,-156.7591,322.1,20,0
62.6297,-156.7317,350.5,70.8,0
62.6321,-156.7544,352.3,78.3,0
62.6393,-156.7274,368.1,132.4,0
62.6418,-156.7504,343.4,54.6,0
62.6489,-156.8188,314,13.8,0
62.6417,-156.6539,342.7,53.3,0
62.6562,-156.7912,347.6,70.7,0
62.6586,-156.8146,353.4,87.1,0
62.6611,-156.8381,337.6,48.3,0
62.6426,-156.6478,349.3,70.4,0
62.645,-156.6708,334.9,34.7,0
62.6568,-156.7852,344.6,55.4,0
62.6592,-156.8085,355.6,89,0
62.6616,-156.8322,352.8,83.8,0
62.6522,-156.6432,364.2,119.8,0
62.6665,-156.7807,327.4,22.3,0
62.6713,-156.8275,361.7,114.9,0
62.6619,-156.6386,340.5,49,0
62.6809,-156.8224,336.5,42,0
62.6978,-156.7896,324.1,22.2,0
62.6883,-156.6018,345.6,60.4,0
62.7051,-156.7623,341.1,51.5,0
62.6979,-156.597,345.1,57.5,0
62.7123,-156.7348,327.8,25.8,0
62.7147,-156.7575,344.8,61.6,0
62.7146,-156.5647,321.1,17.9,0
62.7339,-156.6513,319.3,15.8,0
62.7344,-156.644,321.4,17.9,0
62.7345,-156.5479,346.8,63.3,0
62.7368,-156.5706,349.6,69.3,0
59.8548,-156.1057,335,38.2,0
59.8731,-156.338,334.1,30.7,0
59.8708,-156.3189,325.7,17.9,0
59.864,-156.3422,343.7,50.1,0
59.857,-156.1244,331.2,30.3,0
59.8593,-156.1434,358.8,87.1,0
59.8617,-156.1626,374.1,140.9,0
59.8823,-156.3338,315.3,8.3,0
59.8639,-156.1018,361.4,96.2,0
59.8915,-156.3295,339.3,40,0
59.8639,-156.0228,342.5,45.4,0
59.8662,-156.0414,345.9,51,0
59.8685,-156.06,366.7,108.7,0
59.8984,-156.3062,328.5,22.6,0
59.8868,-156.1311,330.8,25.3,0
59.8891,-156.1497,341.8,45.4,0
59.8982,-156.2254,328.1,24.8,0
59.9075,-156.302,372.6,135.7,0
59.8798,-155.9955,359.5,86.9,0
59.8849,-155.9865,380.4,161.3,0
59.8871,-156.0052,358.4,79.2,0
59.8963,-156.001,341.9,43.2,0
59.9076,-156.0155,336.5,34.7,0
59.9099,-156.0343,354.4,72.2,0
59.9122,-156.0529,402.1,287.5,0
59.9213,-156.0487,389.5,213.3,0
59.9236,-156.0675,349.1,64.3,0
59.9259,-156.0863,330,30,0
59.9474,-155.2823,303.5,7.1,0
60.6657,-156.9633,311.8,9.4,0
60.668,-156.984,367.2,123.3,0
60.6703,-157.0045,339.3,41.7,0
60.6748,-157.0452,343.5,50.3,0
60.6771,-157.0661,339.5,43.3,0
60.6774,-156.9795,374,148.9,0
60.6797,-157.0003,375.5,150.9,0
60.7093,-157.2711,308.8,9,0
60.7116,-157.2919,370.1,145.9,0
60.6937,-157.0375,339.3,36,0
60.7189,-157.2671,327.9,28.2,0
60.7211,-157.288,430,603.2,0
60.7234,-157.3089,379.8,187.6,0
60.7257,-157.33,359,102.3,0
60.6963,-156.9713,350.6,65.9,0
60.7077,-157.0745,340.6,45.8,0
60.71,-157.0949,341,49.2,0
60.7261,-157.2417,349,70.4,0
60.7284,-157.2628,347,62.9,0
60.7307,-157.2839,366.4,121.7,0
60.733,-157.305,368.3,132,0
60.7352,-157.326,368.3,134.1,0
60.7058,-156.9673,385.4,205.3,0
60.7172,-157.0703,332.6,30.9,0
60.7356,-157.2374,349.3,71.4,0
60.7379,-157.2584,370.4,139.3,0
60.7401,-157.2793,341.6,51.1,0
60.7447,-157.3216,316.8,14.5,0
60.7152,-156.9631,340.9,44,0
60.7266,-157.0658,351.5,70.4,0
60.7289,-157.0866,333.8,34.5,0
60.7246,-156.9588,334.4,34.8,0
60.7545,-157.2285,329.3,27.9,0
60.7568,-157.2496,335.7,35.3,0
60.7637,-157.3127,351.8,75,0
60.7661,-157.3339,334.4,37.2,0
60.7456,-157.0578,324.8,21.7,0
60.764,-157.2243,318.4,14.9,0
60.7733,-157.3088,344.2,56.7,0
60.768,-157.2377,332.8,31,0
60.7748,-157.3012,342.9,53.9,0
60.7771,-157.3223,338.7,47.3,0
60.7775,-157.2336,370.4,138.4,0
60.7844,-157.2973,336.3,40.1,0
60.7848,-157.2082,381.8,193.3,0
60.787,-157.2294,377.9,171.1,0
60.7943,-157.2045,335.9,38.1,0
60.7966,-157.2256,347.9,62,0
60.8061,-157.221,337.7,40.9,0
60.8129,-157.284,341.6,51.5,0
60.7926,-157.0074,339.9,45.3,0
60.7949,-157.0279,352.6,76.5,0
60.8156,-157.2168,344.1,55.1,0
60.8224,-157.2796,343.6,55.5,0
60.8297,-157.2548,339.8,45.8,0
60.8092,-156.9785,315.3,12,0
60.8116,-156.9994,323.1,20.8,0
60.8392,-157.2502,341.1,47.7,0
60.8534,-157.1982,325.8,23,0
60.8582,-157.2418,322.9,20.5,0
60.8606,-157.2632,381.1,194.6,0
60.8622,-157.2565,439.2,721.4,0
60.8645,-157.2774,388.9,237.2,0
60.8717,-157.2521,436.2,678.8,0
60.874,-157.2735,420.7,496.8,0
60.8813,-157.2481,366.5,122.8,0
60.8836,-157.2695,368.7,134.1,0
61.128,-159.3139,343.4,70.8,0
61.1302,-159.3382,415.1,547,0
61.1325,-159.3633,400.9,397.4,0
61.1416,-159.4631,332.7,45.1,0
61.1383,-159.3101,328.3,32.6,0
61.1405,-159.3346,347.6,80.3,0
61.1428,-159.3597,346.5,77.8,0
61.1519,-159.4588,352.2,100,0
61.1609,-159.3717,336.1,41,0
61.1654,-159.4213,339.4,50.7,0
61.2088,-159.4308,350.3,87.2,0
61.2033,-159.2535,327.1,29.7,0
61.2056,-159.2783,338.7,54.4,0
61.2159,-159.2745,343.4,67.3,0
61.241,-159.3166,328.2,33,0
60.9339,-156.1503,320.7,17,0
60.9432,-156.1459,337.5,38.6,0
60.9455,-156.1658,383.6,188.7,0
60.9662,-156.1763,323.6,19.3,0
61.138,-156.0589,341.1,50.1,0
61.1404,-156.0791,342.7,52.6,0
61.145,-156.1196,307.6,9.4,0
61.1473,-156.0546,333,35.1,0
61.1496,-156.0747,345,55.2,0
61.152,-156.0948,326.8,25.2,0
61.1543,-156.1149,341.6,51.7,0
61.1566,-156.1351,343.7,57,0
61.1565,-156.0501,335.7,36,0
61.1589,-156.0703,340.4,42.3,0
61.1612,-156.0905,342.3,46.6,0
61.1635,-156.1105,358.2,89,0
61.1659,-156.1307,360.7,99.6,0
61.1729,-156.1063,332.2,30.8,0
61.1752,-156.1265,333.6,35.7,0
61.1774,-156.0613,323.2,19.9,0
61.472,-158.1184,323,25.2,0
61.4778,-157.9715,340.3,57.9,0
61.4802,-157.9951,367.3,143.2,0
61.4877,-157.9677,357.9,107,0
61.4901,-157.9909,394.9,302.8,0
61.5016,-158.1057,324.6,22.5,0
61.4869,-157.9619,329.8,33.6,0
61.4892,-157.9851,418,514.8,0
61.4967,-157.9577,361.4,117.2,0
61.499,-157.981,364.9,128.9,0
61.5125,-158.1185,343.4,58.5,0
61.5066,-157.9538,383.1,221.1,0
61.5089,-157.9771,363.2,121.3,0
61.5165,-157.9499,381.6,212,0
61.5188,-157.9731,381.5,210,0
61.524,-157.9228,356.8,100.6,0
61.5263,-157.9455,369.8,150.4,0
61.5338,-157.918,390.4,266.5,0
61.536,-157.9404,391.2,270.5,0
58.9231,-156.3103,321.1,17.3,0
59.2241,-158.1162,353.7,83.4,0
59.2219,-158.096,339.3,48,0
59.2145,-158.1201,351.4,76.6,0
59.2071,-158.1441,350.5,75.9,0
59.2049,-158.1239,335.1,38.9,0
59.1866,-158.1594,368.6,136.5,0
59.1844,-158.1392,369.7,138.5,0
59.1639,-158.0423,397.8,294.9,0
59.1617,-158.0223,335.6,40.6,0
58.9366,-156.3424,326.4,23,0
59.8479,-156.286,355,517.3,0
59.8462,-156.2734,356.4,543.6,0
62.6155,-156.7661,336.9,172.9,0
60.8466,-157.2814,321.4,128.7,0
60.8815,-157.243,343.5,349.6,0
60.8604,-157.3013,327.8,178.5,0
60.8853,-157.2515,333.5,238.1,0
60.8642,-157.3091,321.8,135.6,0
62.0798,-155.4283,352.8,336.5,0
62.0632,-155.4788,319.2,79.6,0
62.1077,-155.3987,333.1,146.4,0
62.0919,-155.4473,327.7,112,0
62.1355,-155.3693,320.3,74.9,0
62.1628,-155.3413,328.8,108.7,0
62.0781,-155.4353,343.4,227.8,0
62.1063,-155.4058,333.2,139.2,0
62.1701,-155.4349,334.3,151.7,0
62.2723,-155.2318,339.9,194.1,0
62.2661,-155.3633,311.4,32.7,0
62.2724,-155.2345,339.4,189,0
62.2659,-155.3653,310.2,30.2,0
62.3538,-155.4295,314.2,45.5,0
61.4915,-157.9625,383.5,1178.2,0
61.471,-158.0195,340.8,304.4,0
62.3534,-155.4372,314.2,52.1,0
62.3385,-155.4828,311.3,39.1,0
62.3509,-155.5004,339.9,200.9,0
62.3359,-155.5464,327.1,114.8,0
61.5163,-157.9199,348.3,378.5,0
61.4955,-157.9771,387.7,1306,0
61.4748,-158.0338,323.9,133.1,0
61.5298,-157.9404,361.3,598,0
61.5896,-157.9474,317.4,86.6,0
61.5421,-158.1372,315.7,79.1,0
61.5941,-157.958,316.5,85.5,0
